Project,sha,class_,method,Found
hadoop,029d86e1aaab2d1039b4cc94ba10c27bf28cd01f,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile,1
hadoop,029d86e1aaab2d1039b4cc94ba10c27bf28cd01f,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock,1
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestClientBlockVerification,testBlockVerification,2
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptAllOfThreeReplicas,1
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptTwoOutOfThreeReplicas,1
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestClientReportBadBlock,testOneBlockReplica,1
hadoop,02d5fa3e6265025912223e07d1bb5aac9eac0dc9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestFileCreation,testDeleteOnExit,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestFileCreation,testFileCreation,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestFileCreation,testLeaseExpireHardLimit,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestFileCreation,testServerDefaults,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestListFilesInFileContext,testFile,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.hdfs.TestReadWhileWriting,pipeline_02_03,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,03659985a01977c9743d75d80ae4e87e44d7ce8d,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,hFlush_01,1
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,hFlush_02,1
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,hFlush_03,1
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted,1
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestHFlush,testPipelineHeartbeat,1
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestSetTimes,testTimes,1
hadoop,037964f45cca200112caf3b76e0e9df4beaa3bcc,org.apache.hadoop.hdfs.TestSetTimes,testTimesAtClose,1
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestDFSClientRetries,testDFSClientRetriesOnBusyBlocks,1
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestDFSClientRetries,testFailuresArePerOperation,1
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestDFSClientRetries,testGetFileChecksum,1
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestDFSClientRetries,testWriteTimeoutAtDataNode,1
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.hdfs.TestWriteConfigurationToDFS,testWriteConf,1
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,062876bed726e3921d5585825b49749253c04497,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,072ef952c3cb3fa73a03d561f0b7c318e75d59ee,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,07ee20503841a946eaa2e282fbf392efb15e7dd7,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir,1
hadoop,07ee20503841a946eaa2e282fbf392efb15e7dd7,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,0920056f0467bcf055628bc23d91c602aac7da49,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir,1
hadoop,0920056f0467bcf055628bc23d91c602aac7da49,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,0a6e275ee3360719290ad666629624450d4f0a6f,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot,1
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.ipc.TestIPC,testRetryProxy,1
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid,1
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.mapreduce.v2.app.job.impl.TestJobImpl,testFailAbortDoesntHang,1
hadoop,0a887a091023073b91b1a789a52e3a26e9b24bae,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock,1
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned,1
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestConnCache,testSocketCache,1
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum,1
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics,1
hadoop,0cbcc12a6e368d0f78dd909976b25d1cde3614ad,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted,1
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestCrcCorruption,testCrcCorruption,1
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestCrcCorruption,testEntirelyCorruptFileOneNode,1
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestCrcCorruption,testEntirelyCorruptFileThreeNodes,1
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestDatanodeReport,testDatanodeReport,1
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir,1
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,0e75187199076b7fc5a448bb8a143d3ae32838d3,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak,1
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,101962e598d698a6845f79131b2b79d1621213fc,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.TestConnCache,testReadFromOneDN,1
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir,1
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasing,1
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasingSimulatedStorage,1
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,10dc6b09272dbf2022907681e134104e7d418021,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,1608d8b5275dc6f6328f16d6949eca65bec27d05,org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints,testBothNodesInStandbyState,1
hadoop,1608d8b5275dc6f6328f16d6949eca65bec27d05,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,1608d8b5275dc6f6328f16d6949eca65bec27d05,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testCopyCommandsWithForceOption,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testCopyToLocal,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testCount,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testDFSShell,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testDu,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testErrOutPut,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testFilePermissions,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testGet,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testLsr,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testPut,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testRecrusiveRm,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testRemoteException,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testText,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testURIPaths,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDFSShell,testZeroSizeFile,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testAllWithDualPort,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClose,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll,1
hadoop,1ad8415b72cb2b2dbfa85d27771177873c2a5c4c,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testAccessFileViaSymlink,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testCreateLinkToDot,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testCreateLinkToDotDot,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testCreateLinkToDotDotPrefix,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameDirToSymlinkToFile,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileToDanglingSymlink,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileToDestViaSymlink,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileToSymlinkToDir,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileToSymlinkToFile,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileViaSymlink,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameFileWithDestParentSymlink,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameLinkTarget,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlink,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlinkNonExistantDest,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlinkToExistingFile,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlinkToFileItLinksTo,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testRenameSymlinkViaSymlink,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.fs.TestFcHdfsSymlink,testSetTimes,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.hdfs.server.namenode.TestBackupNode,testBackupNode,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.hdfs.server.namenode.TestBackupNode,testBackupNodeTailsEdits,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.hdfs.server.namenode.TestBackupNode,testCheckpointNode,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.io.TestUTF8,testGetBytes,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.io.TestUTF8,testIO,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.security.TestSecurityUtil,isOriginalTGTReturnsCorrectValues,1
hadoop,1b8511ef89613f6c9495d1bac177285b598596e8,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock,1
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned,1
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile,1
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock,1
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testRenameDirectoryMoveToExistingDirectory,1
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,221aadbc5b35b043fbc62c417b0edc029db9d004,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestDFSShellGenericOptions,testDFSCommand,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteEmptyDirectory,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteNonExistentFile,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteRecursively,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testFsStatus,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testGetFileStatusThrowsExceptionForNonExistentFile,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testInputStreamClosedTwice,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testListStatus,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testListStatusThrowsExceptionForNonExistentFile,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testMkdirs,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testMkdirsFailsForSubdirectoryOfExistingFile,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testOutputStreamClosedTwice,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testOverwrite,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryAsExistingDirectory,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryAsExistingFile,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryMoveToExistingDirectory,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryMoveToNonExistentDirectory,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileAsExistingDirectory,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileAsExistingFile,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileMoveToExistingDirectory,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileMoveToNonExistentDirectory,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameNonExistentPath,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWorkingDirectory,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteInNonExistentDirectory,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteEmptyFile,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteHalfABlock,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteOneAndAHalfBlocks,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteOneBlock,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteTwoBlocks,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.hdfs.server.namenode.TestCheckPointForSecurityTokens,testSaveNamespace,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,237154982bd5853c6a374cb265520e0602adc52f,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.hdfs.TestCrcCorruption,testCrcCorruption,1
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.hdfs.TestCrcCorruption,testEntirelyCorruptFileOneNode,1
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.hdfs.TestCrcCorruption,testEntirelyCorruptFileThreeNodes,1
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.hdfs.TestDatanodeReport,testDatanodeReport,1
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,2486e4eb09d72a94ee753c85b23139627ef448e4,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptAllOfThreeReplicas,1
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptTwoOutOfThreeReplicas,1
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestClientReportBadBlock,testOneBlockReplica,1
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestDFSAddressConfig,testDFSAddressConfig,1
hadoop,2690d0db0e860a05b0e46c234a3f82a82178c6c7,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll,1
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestDFSClientRetries,testDFSClientRetriesOnBusyBlocks,1
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestDFSClientRetries,testFailuresArePerOperation,1
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestDFSClientRetries,testGetFileChecksum,1
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestDFSClientRetries,testWriteTimeoutAtDataNode,1
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.hdfs.TestWriteConfigurationToDFS,testWriteConf,1
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,29b51cc116a1e1732c06f8c4a69b2ecf012064a4,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,29c6c3ed328965a73fe7b68eb29cb30794beef38,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnFile,1
hadoop,29c6c3ed328965a73fe7b68eb29cb30794beef38,org.apache.hadoop.hdfs.TestModTime,testModTime,1
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.TestListFilesInFileContext,testDirectory,1
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.TestMissingBlocksAlert,testMissingBlocksAlert,1
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testHflushWhileClosing,1
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.TestReadWhileWriting,pipeline_02_03,1
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,2adc51c61863c613730a3b51538035fce5fa1fb4,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestDFSShellGenericOptions,testDFSCommand,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteEmptyDirectory,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteNonExistentFile,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testDeleteRecursively,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testFsStatus,1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testGetFileStatusThrowsExceptionForNonExistentFile,1
