Project,sha,class_,method
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodesAfterModification
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints,testBothNodesInStandbyState
hadoop,cc8a0cab59e9f7db462e5bebbe0046a62b463c3f,org.apache.hadoop.hdfs.server.datanode.TestBPOfferService,testBasicFunctionality
hadoop,cc8a0cab59e9f7db462e5bebbe0046a62b463c3f,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes
hadoop,cc8a0cab59e9f7db462e5bebbe0046a62b463c3f,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes
hadoop,d14584dec5244f87cec6f415292e6e6fa9cd91ad,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid
hadoop,d14584dec5244f87cec6f415292e6e6fa9cd91ad,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestFileStatus,testGetFileInfo
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestHFlush,hFlush_01
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestHFlush,hFlush_02
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestHFlush,hFlush_03
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestHFlush,testPipelineHeartbeat
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testCopyCommandsWithForceOption
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testCopyToLocal
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testCount
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testDFSShell
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testDu
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testErrOutPut
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testFilePermissions
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testGet
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testLsr
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testPut
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testRecrusiveRm
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testRemoteException
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testText
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testURIPaths
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testZeroSizeFile
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDatanodeRegistration,testChangeIpcPort
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testCorruptBlockRereplicatedAcrossRacks
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,d3841bd4997a77855ab2abd9cc294eae7d795a5b,org.apache.hadoop.ha.TestZKFailoverController,testOneOfEverything
hadoop,d3841bd4997a77855ab2abd9cc294eae7d795a5b,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot
hadoop,d3841bd4997a77855ab2abd9cc294eae7d795a5b,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately
hadoop,d4324eef14782d3cde6570ee910c45d8fdfce6ba,org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints,testBothNodesInStandbyState
hadoop,d4324eef14782d3cde6570ee910c45d8fdfce6ba,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache
hadoop,d8ea364d07f782f8693b1ac0c340d4bd8d471c32,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,d9610d5299cb8e7f2321504dd2858ccff51df123,org.apache.hadoop.mapreduce.v2.util.TestMRApps,testSetupDistributedCacheConflictsFiles
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testHflushWhileClosing
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testMultipleHflushers
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testBadBlockReportOnTransfer
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testPendingReplicationRetry
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testReplicateLenMismatchedBlock
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testReplication
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testReplicationSimulatedStorag
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testCreateSymlink
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testUpdatePipeline
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.hdfs.TestFileCreationNamenodeRestart,testFileCreationNamenodeRestart
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs,testMkdirsFailsForSubdirectoryOfExistingFile
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.hdfs.TestDataTransferKeepalive,testKeepaliveTimeouts
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.mapreduce.v2.app.TestFetchFailure,testFetchFailureWithRecovery
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.yarn.applications.distributedshell.TestDistributedShell,testDSShell
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.mapreduce.v2.app.TestStagingCleanup,testDeletionofStagingOnKillLastTry
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestPermission,testCreate
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestPermission,testFilePermision
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestRefreshUserMappings,testGroupMappingRefresh
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestRefreshUserMappings,testRefreshSuperUserGroupsConfiguration
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestConnCache,testSocketCache
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDFSPermission,testImmutableFsPermission
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDFSPermission,testOwnership
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDFSPermission,testPermissionChecking
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDFSPermission,testPermissionSetting
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestParallelRead,testParallelRead
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.hdfs.TestClientBlockVerification,testBlockVerification
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.hdfs.TestDFSClientExcludedNodes,testExcludedNodes
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.hdfs.web.TestWebHdfsUrl,testSecureAuthParamsInUrl
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.TestFileCreationNamenodeRestart,testFileCreationNamenodeRestart
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs,testMkdirsFailsForSubdirectoryOfExistingFile
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testInputStreamClosedTwice
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testOutputStreamClosedTwice
hadoop,f799e61269d03651c0506a013510b1c0a6f9d061,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,f799e61269d03651c0506a013510b1c0a6f9d061,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.fs.TestLocalDirAllocator,testGetAllLocalPathsToRead[0]
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.fs.TestLocalDirAllocator,testGetAllLocalPathsToRead[1]
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.fs.TestLocalDirAllocator,testGetAllLocalPathsToRead[2]
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestClientBlockVerification,testBlockVerification
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptAllOfThreeReplicas
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptTwoOutOfThreeReplicas
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestClientReportBadBlock,testOneBlockReplica
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestDecommission,testRecommission
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock
hadoop,fc5bd930df793c3fab2964bb9ea2d0e9d412e493,org.apache.hadoop.hdfs.web.TestWebHdfsUrl,testSecureAuthParamsInUrl
hadoop,fc5bd930df793c3fab2964bb9ea2d0e9d412e493,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure
hadoop,fc5bd930df793c3fab2964bb9ea2d0e9d412e493,org.apache.hadoop.yarn.server.resourcemanager.TestApplicationCleanup,testAppCleanup
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.hdfs.TestConnCache,testReadFromOneDN
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasing
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasingSimulatedStorage
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testCopyCommandsWithForceOption
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testCopyToLocal
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testCount
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testDFSShell
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testDu
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testErrOutPut
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testFilePermissions
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testGet
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testLsr
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testPut
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testRecrusiveRm
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testRemoteException
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testText
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testURIPaths
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testZeroSizeFile
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDatanodeRegistration,testChangeIpcPort
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
